date,district,rainfall_mm,rolling_7d,reservoir_level_pct,capacity_mcft,flood
2023-02-10,Ongole,0.65,27.57,33.37,3105,0
2023-02-11,Ongole,1.27,21.230000000000004,33.03,3105,0
2023-02-12,Ongole,1.23,18.9,32.41,3105,0
2023-02-13,Ongole,11.52,26.5,32.0,3105,0
2023-02-14,Ongole,5.83,26.4,31.33,3105,0
2023-02-15,Ongole,3.62,29.06,30.84,3105,0
2023-02-16,Ongole,3.9,28.02,30.09,3105,0
2023-02-17,Ongole,2.48,29.85,29.33,3105,0
2023-02-18,Ongole,8.82,37.4,29.18,3105,0
2023-02-19,Ongole,2.06,38.230000000000004,28.76,3105,0
2023-02-20,Ongole,1.44,28.15,28.23,3105,0
2023-02-21,Ongole,0.53,22.85,27.95,3105,0
2023-02-22,Ongole,4.63,23.86,27.57,3105,0
2023-02-23,Ongole,3.98,23.939999999999998,27.0,3105,0
2023-02-24,Ongole,1.46,22.92,26.74,3105,0
2023-02-25,Ongole,0.08,14.18,26.22,3105,0
2023-02-26,Ongole,5.48,17.6,25.63,3105,0
2023-02-27,Ongole,0.03,16.19,25.46,3105,0
2023-02-28,Ongole,3.65,19.310000000000002,25.02,3105,0
2023-03-01,Ongole,10.55,25.23,24.73,3105,0
2023-03-02,Ongole,1.73,22.98,24.12,3105,0
2023-03-03,Ongole,0.8,22.32,23.89,3105,0
2023-03-04,Ongole,3.66,25.900000000000002,23.17,3105,0
2023-03-05,Ongole,5.1,25.52,22.77,3105,0
2023-03-06,Ongole,2.37,27.86,22.53,3105,0
2023-03-07,Ongole,10.24,34.45,22.12,3105,0
2023-03-08,Ongole,0.16,24.06,21.73,3105,0
2023-03-09,Ongole,2.11,24.44,21.33,3105,0
2023-03-10,Ongole,3.8,27.439999999999998,20.82,3105,0
2023-03-11,Ongole,5.96,29.74,20.36,3105,0
2023-03-12,Ongole,0.59,25.23,20.15,3105,0
2023-03-13,Ongole,4.83,27.689999999999998,20.01,3105,0
2023-03-14,Ongole,2.41,19.86,19.4,3105,0
2023-03-15,Ongole,1.52,21.220000000000002,18.91,3105,0
2023-03-16,Ongole,0.42,19.529999999999998,18.55,3105,0
2023-03-17,Ongole,6.01,21.74,17.89,3105,0
2023-03-18,Ongole,0.51,16.29,17.52,3105,0
2023-03-19,Ongole,1.11,16.810000000000002,16.86,3105,0
2023-03-20,Ongole,1.03,13.01,16.55,3105,0
2023-03-21,Ongole,6.15,16.75,16.39,3105,0
2023-03-22,Ongole,3.35,18.580000000000002,15.64,3105,0
2023-03-23,Ongole,4.78,22.939999999999998,15.27,3105,0
2023-03-24,Ongole,0.86,17.790000000000003,14.61,3105,0
2023-03-25,Ongole,2.94,20.22,14.32,3105,0
2023-03-26,Ongole,2.54,21.65,13.76,3105,0
2023-03-27,Ongole,5.37,25.99,13.05,3105,0
2023-03-28,Ongole,7.1,26.94,12.92,3105,0
2023-03-29,Ongole,0.04,23.63,12.24,3105,0
2023-03-30,Ongole,3.36,22.21,11.74,3105,0
2023-03-31,Ongole,0.16,21.509999999999998,11.22,3105,0
2023-04-01,Ongole,2.39,20.96,10.75,3105,0
2023-04-02,Ongole,1.02,19.44,10.04,3105,0
2023-04-03,Ongole,1.1,15.170000000000002,10.0,3105,0
2023-04-04,Ongole,1.31,9.379999999999999,10.0,3105,0
2023-04-05,Ongole,2.91,12.25,10.0,3105,0
2023-04-06,Ongole,1.22,10.110000000000001,10.0,3105,0
2023-04-07,Ongole,3.96,13.91,10.0,3105,0
2023-04-08,Ongole,1.56,13.08,10.0,3105,0
2023-04-09,Ongole,0.21,12.270000000000001,10.0,3105,0
2023-04-10,Ongole,4.59,15.760000000000002,10.0,3105,0
2023-04-11,Ongole,1.01,15.46,10.0,3105,0
2023-04-12,Ongole,1.7,14.25,10.0,3105,0
2023-04-13,Ongole,3.47,16.5,10.0,3105,0
2023-04-14,Ongole,1.21,13.75,10.0,3105,0
2023-04-15,Ongole,0.17,12.360000000000001,10.0,3105,0
2023-04-16,Ongole,1.4,13.55,10.0,3105,0
2023-04-17,Ongole,8.67,17.63,10.0,3105,0
2023-04-18,Ongole,3.08,19.699999999999996,10.0,3105,0
2023-04-19,Ongole,3.34,21.339999999999996,10.0,3105,0
2023-04-20,Ongole,3.0,20.869999999999997,10.0,3105,0
2023-04-21,Ongole,0.67,20.33,10.0,3105,0
2023-04-22,Ongole,1.63,21.79,10.0,3105,0
2023-04-23,Ongole,4.17,24.56,10.0,3105,0
2023-04-24,Ongole,0.32,16.21,10.0,3105,0
2023-04-25,Ongole,0.98,14.11,10.0,3105,0
2023-04-26,Ongole,0.97,11.74,10.0,3105,0
2023-04-27,Ongole,1.7,10.44,10.0,3105,0
2023-04-28,Ongole,11.79,21.56,10.0,3105,0
2023-04-29,Ongole,0.21,20.14,10.0,3105,0
2023-04-30,Ongole,2.19,18.159999999999997,10.0,3105,0
2023-05-01,Ongole,0.59,18.429999999999996,10.0,3105,0
2023-05-02,Ongole,10.59,28.04,10.0,3105,0
2023-05-03,Ongole,0.36,27.43,10.0,3105,0
2023-05-04,Ongole,1.55,27.28,10.0,3105,0
2023-05-05,Ongole,4.02,19.509999999999998,10.0,3105,0
2023-05-06,Ongole,3.66,22.96,10.0,3105,0
2023-05-07,Ongole,1.65,22.42,10.0,3105,0
2023-05-08,Ongole,1.28,23.110000000000003,10.0,3105,0
2023-05-09,Ongole,1.52,14.04,10.0,3105,0
2023-05-10,Ongole,0.92,14.6,10.0,3105,0
2023-05-11,Ongole,0.69,13.74,10.0,3105,0
2023-05-12,Ongole,1.98,11.7,10.0,3105,0
2023-05-13,Ongole,0.94,8.98,10.0,3105,0
2023-05-14,Ongole,1.02,8.35,10.0,3105,0
2023-05-15,Ongole,3.21,10.280000000000001,10.0,3105,0
2023-05-16,Ongole,10.38,19.14,10.0,3105,0
2023-05-17,Ongole,2.78,21.0,10.0,3105,0
2023-05-18,Ongole,0.24,20.55,10.0,3105,0
2023-05-19,Ongole,0.24,18.810000000000002,10.0,3105,0
2023-05-20,Ongole,9.07,26.939999999999998,10.0,3105,0
2023-05-21,Ongole,1.06,26.98,10.0,3105,0
2023-05-22,Ongole,0.29,24.06,10.0,3105,0
2023-05-23,Ongole,2.74,16.42,10.0,3105,0
2023-05-24,Ongole,2.93,16.57,10.0,3105,0
2023-05-25,Ongole,3.14,19.47,10.0,3105,0
2023-05-26,Ongole,0.93,20.16,10.0,3105,0
2023-05-27,Ongole,0.05,11.14,10.0,3105,0
2023-05-28,Ongole,10.06,20.14,10.0,3105,0
2023-05-29,Ongole,0.87,20.720000000000002,10.0,3105,0
2023-05-30,Ongole,3.38,21.36,10.0,3105,0
2023-05-31,Ongole,3.68,22.11,10.0,3105,0
2023-06-01,Ongole,18.83,37.8,12.28,3105,0
2023-06-02,Ongole,7.51,44.379999999999995,13.66,3105,0
2023-06-03,Ongole,6.32,50.65,14.45,3105,0
2023-06-04,Ongole,18.21,58.8,16.48,3105,0
2023-06-05,Ongole,40.21,98.14,18.56,3105,0
2023-06-06,Ongole,58.65,153.41,20.33,3105,0
2023-06-07,Ongole,2.24,151.96999999999997,22.54,3105,0
2023-06-08,Ongole,3.36,136.5,24.52,3105,0
2023-06-09,Ongole,57.91,186.9,26.78,3105,0
2023-06-10,Ongole,26.68,207.26,28.15,3105,0
2023-06-11,Ongole,42.91,231.96,30.14,3105,0
2023-06-12,Ongole,4.53,196.28,32.64,3105,0
2023-06-13,Ongole,17.71,155.33999999999997,34.59,3105,0
2023-06-14,Ongole,24.16,177.26000000000002,35.32,3105,0
2023-06-15,Ongole,22.8,196.7,36.86,3105,0
2023-06-16,Ongole,10.49,149.28,38.53,3105,0
2023-06-17,Ongole,0.31,122.91,39.38,3105,0
2023-06-18,Ongole,17.49,97.49,41.81,3105,0
2023-06-19,Ongole,5.84,98.80000000000001,42.66,3105,0
2023-06-20,Ongole,11.97,93.06,43.51,3105,0
2023-06-21,Ongole,63.2,132.10000000000002,45.84,3105,0
2023-06-22,Ongole,10.18,119.47999999999999,47.27,3105,0
2023-06-23,Ongole,36.63,145.62,47.9,3105,0
2023-06-24,Ongole,4.18,149.49,49.6,3105,0
2023-06-25,Ongole,22.32,154.32,51.3,3105,0
2023-06-26,Ongole,75.45,223.93,51.93,3105,0
2023-06-27,Ongole,2.15,214.11,54.37,3105,0
2023-06-28,Ongole,0.17,151.08,55.96,3105,0
2023-06-29,Ongole,11.37,152.27,57.58,3105,0
2023-06-30,Ongole,1.94,117.58,59.12,3105,0
2023-07-01,Ongole,27.6,141.0,60.84,3105,0
2023-07-02,Ongole,49.2,167.88,61.87,3105,0
2023-07-03,Ongole,11.38,103.81,62.95,3105,0
2023-07-04,Ongole,5.99,107.65,64.47,3105,0
2023-07-05,Ongole,11.4,118.88000000000001,66.58,3105,0
2023-07-06,Ongole,25.71,133.22000000000003,67.18,3105,0
2023-07-07,Ongole,0.18,131.46,68.89,3105,0
2023-07-08,Ongole,17.81,121.67,71.0,3105,0
2023-07-09,Ongole,19.0,91.47,71.82,3105,0
2023-07-10,Ongole,20.31,100.4,72.35,3105,0
2023-07-11,Ongole,5.54,99.95,73.47,3105,0
2023-07-12,Ongole,25.04,113.59,75.15,3105,0
2023-07-13,Ongole,1.92,89.8,75.92,3105,0
2023-07-14,Ongole,4.44,94.05999999999999,77.28,3105,0
2023-07-15,Ongole,41.99,118.24000000000001,78.88,3105,0
2023-07-16,Ongole,26.84,126.08,80.58,3105,0
2023-07-17,Ongole,0.28,106.05,81.63,3105,0
2023-07-18,Ongole,5.71,106.22,82.93,3105,0
2023-07-19,Ongole,4.83,86.01,84.98,3105,0
2023-07-20,Ongole,6.32,90.41,87.37,3105,1
2023-07-21,Ongole,5.69,91.66,89.59,3105,1
2023-07-22,Ongole,1.29,50.96,91.22,3105,0
2023-07-23,Ongole,12.28,36.4,92.54,3105,0
2023-07-24,Ongole,26.39,62.51,93.71,3105,0
2023-07-25,Ongole,18.67,75.47,94.46,3105,0
2023-07-26,Ongole,22.35,92.99000000000001,95.17,3105,1
2023-07-27,Ongole,1.69,88.36000000000001,97.05,3105,1
2023-07-28,Ongole,60.52,143.19,98.06,3105,1
2023-07-29,Ongole,36.46,178.36,99.07,3105,1
2023-07-30,Ongole,32.7,198.78,100.0,3105,1
2023-07-31,Ongole,34.63,207.01999999999998,100.0,3105,1
2023-08-01,Ongole,53.98,242.33,100.0,3105,1
2023-08-02,Ongole,15.72,235.70000000000002,100.0,3105,1
2023-08-03,Ongole,4.47,238.48000000000002,100.0,3105,1
2023-08-04,Ongole,19.18,197.14000000000001,100.0,3105,1
2023-08-05,Ongole,27.16,187.84,100.0,3105,1
2023-08-06,Ongole,26.78,181.92000000000002,100.0,3105,1
2023-08-07,Ongole,14.74,162.03,100.0,3105,1
2023-08-08,Ongole,1.42,109.47,100.0,3105,1
2023-08-09,Ongole,9.28,103.03,100.0,3105,1
2023-08-10,Ongole,50.71,149.26999999999998,100.0,3105,1
2023-08-11,Ongole,17.56,147.64999999999998,100.0,3105,1
2023-08-12,Ongole,15.46,135.95,100.0,3105,1
2023-08-13,Ongole,6.26,115.42999999999999,100.0,3105,1
2023-08-14,Ongole,9.19,109.88,100.0,3105,1
2023-08-15,Ongole,45.14,153.6,100.0,3105,1
2023-08-16,Ongole,21.96,166.28,100.0,3105,1
2023-08-17,Ongole,30.97,146.54,100.0,3105,1
2023-08-18,Ongole,12.12,141.1,100.0,3105,1
2023-08-19,Ongole,19.9,145.54,100.0,3105,1
2023-08-20,Ongole,5.71,144.99,100.0,3105,1
2023-08-21,Ongole,24.45,160.25,100.0,3105,1
2023-08-22,Ongole,11.16,126.27,100.0,3105,1
2023-08-23,Ongole,11.69,116.0,100.0,3105,1
2023-08-24,Ongole,20.96,105.99000000000001,100.0,3105,1
2023-08-25,Ongole,55.07,148.94,100.0,3105,1
2023-08-26,Ongole,1.32,130.35999999999999,100.0,3105,1
2023-08-27,Ongole,34.83,159.48,100.0,3105,1
2023-08-28,Ongole,6.92,141.95000000000002,100.0,3105,1
2023-08-29,Ongole,11.74,142.53,100.0,3105,1
2023-08-30,Ongole,0.44,131.27999999999997,100.0,3105,1
2023-08-31,Ongole,7.16,117.48,100.0,3105,1
2023-09-01,Ongole,13.97,76.38,100.0,3105,0
2023-09-02,Ongole,1.16,76.22,100.0,3105,0
2023-09-03,Ongole,13.51,54.9,100.0,3105,0
2023-09-04,Ongole,52.38,100.36,100.0,3105,1
2023-09-05,Ongole,2.23,90.85000000000001,100.0,3105,1
2023-09-06,Ongole,28.92,119.33000000000001,100.0,3105,1
2023-09-07,Ongole,10.54,122.71,100.0,3105,1
2023-09-08,Ongole,21.29,130.03,100.0,3105,1
2023-09-09,Ongole,6.03,134.9,100.0,3105,1
2023-09-10,Ongole,3.47,124.86,100.0,3105,1
2023-09-11,Ongole,3.5,75.98,100.0,3105,0
2023-09-12,Ongole,1.46,75.21,100.0,3105,0
2023-09-13,Ongole,4.11,50.39999999999999,100.0,3105,0
2023-09-14,Ongole,21.83,61.69,100.0,3105,0
2023-09-15,Ongole,42.69,83.08999999999999,100.0,3105,1
2023-09-16,Ongole,33.65,110.70999999999998,100.0,3105,1
2023-09-17,Ongole,23.11,130.35,100.0,3105,1
2023-09-18,Ongole,2.34,129.19,100.0,3105,1
2023-09-19,Ongole,6.83,134.56,100.0,3105,1
2023-09-20,Ongole,7.42,137.86999999999998,100.0,3105,1
2023-09-21,Ongole,5.75,121.78999999999999,100.0,3105,1
2023-09-22,Ongole,14.47,93.57,100.0,3105,1
2023-09-23,Ongole,15.34,75.26,100.0,3105,0
2023-09-24,Ongole,8.83,60.980000000000004,100.0,3105,0
2023-09-25,Ongole,8.73,67.37,100.0,3105,0
2023-09-26,Ongole,35.27,95.81,100.0,3105,1
2023-09-27,Ongole,31.15,119.53999999999999,100.0,3105,1
2023-09-28,Ongole,7.36,121.15,100.0,3105,1
2023-09-29,Ongole,49.02,155.7,100.0,3105,1
2023-09-30,Ongole,61.07,201.43,100.0,3105,1
2023-10-01,Ongole,1.19,193.79000000000002,99.64,3105,1
2023-10-02,Ongole,1.31,186.37,99.38,3105,1
2023-10-03,Ongole,2.11,153.21,98.67,3105,1
2023-10-04,Ongole,8.5,130.56,98.0,3105,1
2023-10-05,Ongole,6.27,129.47,97.74,3105,1
2023-10-06,Ongole,0.32,80.77,97.5,3105,1
2023-10-07,Ongole,1.5,21.2,96.9,3105,0
2023-10-08,Ongole,2.42,22.43,96.58,3105,0
2023-10-09,Ongole,2.1,23.22,96.26,3105,0
2023-10-10,Ongole,0.65,21.76,96.05,3105,0
2023-10-11,Ongole,5.87,19.13,95.77,3105,0
2023-10-12,Ongole,3.39,16.25,95.37,3105,0
2023-10-13,Ongole,5.46,21.39,94.76,3105,0
2023-10-14,Ongole,5.87,25.76,94.42,3105,0
2023-10-15,Ongole,4.14,27.480000000000004,94.09,3105,0
2023-10-16,Ongole,1.74,27.12,93.79,3105,0
2023-10-17,Ongole,2.83,29.299999999999997,93.36,3105,0
2023-10-18,Ongole,0.52,23.950000000000003,93.13,3105,0
2023-10-19,Ongole,3.36,23.92,92.69,3105,0
2023-10-20,Ongole,0.59,19.05,92.1,3105,0
2023-10-21,Ongole,3.55,16.729999999999997,91.98,3105,0
2023-10-22,Ongole,0.78,13.37,91.87,3105,0
2023-10-23,Ongole,0.38,12.01,91.72,3105,0
2023-10-24,Ongole,0.54,9.719999999999999,91.24,3105,0
2023-10-25,Ongole,0.01,9.21,90.55,3105,0
2023-10-26,Ongole,3.81,9.66,90.44,3105,0
2023-10-27,Ongole,3.95,13.02,89.69,3105,0
2023-10-28,Ongole,2.17,11.639999999999999,89.51,3105,0
2023-10-29,Ongole,0.53,11.39,88.82,3105,0
2023-10-30,Ongole,0.26,11.270000000000001,88.38,3105,0
2023-10-31,Ongole,0.06,10.79,87.82,3105,0
2023-11-01,Ongole,0.54,11.32,87.37,3105,0
2023-11-02,Ongole,6.65,14.16,86.93,3105,0
2023-11-03,Ongole,0.83,11.040000000000001,86.25,3105,0
2023-11-04,Ongole,1.31,10.180000000000001,85.62,3105,0
2023-11-05,Ongole,0.33,9.98,85.18,3105,0
2023-11-06,Ongole,0.75,10.47,85.0,3105,0
2023-11-07,Ongole,2.2,12.610000000000001,84.82,3105,0
2023-11-08,Ongole,2.81,14.88,84.16,3105,0
2023-11-09,Ongole,0.84,9.07,83.69,3105,0
2023-11-10,Ongole,0.18,8.42,83.25,3105,0
2023-11-11,Ongole,1.49,8.6,82.68,3105,0
2023-11-12,Ongole,0.8,9.07,81.97,3105,0
2023-11-13,Ongole,0.74,9.06,81.43,3105,0
2023-11-14,Ongole,9.65,16.51,80.8,3105,0
2023-11-15,Ongole,2.87,16.57,80.16,3105,0
2023-11-16,Ongole,2.44,18.17,79.82,3105,0
2023-11-17,Ongole,1.61,19.6,79.52,3105,0
2023-11-18,Ongole,1.68,19.79,78.86,3105,0
2023-11-19,Ongole,2.34,21.330000000000002,78.5,3105,0
2023-11-20,Ongole,3.58,24.17,77.77,3105,0
2023-11-21,Ongole,3.63,18.15,77.62,3105,0
2023-11-22,Ongole,0.57,15.85,77.48,3105,0
2023-11-23,Ongole,2.08,15.489999999999998,76.73,3105,0
2023-11-24,Ongole,1.59,15.47,76.17,3105,0
2023-11-25,Ongole,6.13,19.92,75.81,3105,0
2023-11-26,Ongole,2.99,20.57,75.18,3105,0
2023-11-27,Ongole,2.28,19.27,74.61,3105,0
2023-11-28,Ongole,0.37,16.009999999999998,74.14,3105,0
2023-11-29,Ongole,2.79,18.23,73.97,3105,0
2023-11-30,Ongole,0.37,16.52,73.3,3105,0
2023-12-01,Ongole,1.23,16.16,72.59,3105,0
2023-12-02,Ongole,0.46,10.49,72.37,3105,0
2023-12-03,Ongole,3.53,11.03,71.68,3105,0
2023-12-04,Ongole,0.69,9.440000000000001,70.96,3105,0
2023-12-05,Ongole,1.49,10.559999999999999,70.48,3105,0
2023-12-06,Ongole,6.78,14.55,69.92,3105,0
2023-12-07,Ongole,0.69,14.87,69.55,3105,0
2023-12-08,Ongole,2.13,15.770000000000001,69.25,3105,0
2023-12-09,Ongole,1.63,16.94,68.65,3105,0
2023-12-10,Ongole,0.05,13.46,67.95,3105,0
2023-12-11,Ongole,4.72,17.49,67.39,3105,0
2023-12-12,Ongole,0.21,16.21,66.93,3105,0
2023-12-13,Ongole,1.93,11.36,66.72,3105,0
2023-12-14,Ongole,2.47,13.14,66.58,3105,0
2023-12-15,Ongole,2.97,13.98,66.17,3105,0
2023-12-16,Ongole,3.5,15.850000000000001,66.03,3105,0
2023-12-17,Ongole,0.88,16.68,65.54,3105,0
2023-12-18,Ongole,0.03,11.990000000000002,65.17,3105,0
2023-12-19,Ongole,3.86,15.64,64.54,3105,0
2023-12-20,Ongole,2.3,16.01,64.22,3105,0
2023-12-21,Ongole,5.43,18.97,63.71,3105,0
2023-12-22,Ongole,5.17,21.169999999999998,63.23,3105,0
2023-12-23,Ongole,5.56,23.229999999999997,63.13,3105,0
2023-12-24,Ongole,1.99,24.34,62.98,3105,0
2023-12-25,Ongole,1.22,25.529999999999998,62.68,3105,0
2023-12-26,Ongole,4.7,26.369999999999997,61.96,3105,0
2023-12-27,Ongole,1.8,25.869999999999997,61.75,3105,0
2023-12-28,Ongole,0.61,21.049999999999997,61.16,3105,0
2023-12-29,Ongole,5.79,21.67,60.38,3105,0
2023-12-30,Ongole,6.43,22.54,59.72,3105,0
2023-12-31,Ongole,1.88,22.43,59.45,3105,0
2023-01-01,Rajahmundry,2.27,2.27,93.92,4186,0
2023-01-02,Rajahmundry,0.13,2.4,93.36,4186,0
2023-01-03,Rajahmundry,10.37,12.77,92.83,4186,0
2023-01-04,Rajahmundry,4.81,17.58,92.09,4186,0
2023-01-05,Rajahmundry,1.04,18.619999999999997,91.88,4186,0
2023-01-06,Rajahmundry,11.73,30.35,91.25,4186,0
2023-01-07,Rajahmundry,2.76,33.11,90.76,4186,0
2023-01-08,Rajahmundry,2.62,33.46,90.46,4186,0
2023-01-09,Rajahmundry,4.14,37.47,90.03,4186,0
2023-01-10,Rajahmundry,5.01,32.11,89.7,4186,0
2023-01-11,Rajahmundry,3.21,30.51,89.19,4186,0
2023-01-12,Rajahmundry,0.41,29.88,88.47,4186,0
2023-01-13,Rajahmundry,1.24,19.389999999999997,87.97,4186,0
2023-01-14,Rajahmundry,7.9,24.53,87.43,4186,0
2023-01-15,Rajahmundry,0.76,22.669999999999998,86.97,4186,0
2023-01-16,Rajahmundry,1.4,19.93,86.83,4186,0
2023-01-17,Rajahmundry,1.7,16.62,86.57,4186,0
2023-01-18,Rajahmundry,1.74,15.149999999999999,86.12,4186,0
2023-01-19,Rajahmundry,2.85,17.59,85.81,4186,0
2023-01-20,Rajahmundry,8.6,24.95,85.58,4186,0
2023-01-21,Rajahmundry,0.83,17.88,85.13,4186,0
2023-01-22,Rajahmundry,0.39,17.509999999999998,84.8,4186,0
2023-01-23,Rajahmundry,0.66,16.77,84.52,4186,0
2023-01-24,Rajahmundry,6.54,21.61,84.1,4186,0
2023-01-25,Rajahmundry,3.11,22.98,83.9,4186,0
2023-01-26,Rajahmundry,1.01,21.14,83.15,4186,0
2023-01-27,Rajahmundry,5.08,17.62,82.45,4186,0
2023-01-28,Rajahmundry,5.93,22.720000000000002,81.85,4186,0
2023-01-29,Rajahmundry,5.62,27.950000000000003,81.68,4186,0
2023-01-30,Rajahmundry,7.54,34.83,81.03,4186,0
2023-01-31,Rajahmundry,0.87,29.16,80.37,4186,0
2023-02-01,Rajahmundry,4.22,30.27,79.73,4186,0
2023-02-02,Rajahmundry,1.85,31.11,79.55,4186,0
2023-02-03,Rajahmundry,5.54,31.57,79.0,4186,0
2023-02-04,Rajahmundry,3.91,29.549999999999997,78.31,4186,0
2023-02-05,Rajahmundry,4.49,28.42,77.81,4186,0
2023-02-06,Rajahmundry,3.2,24.08,77.26,4186,0
2023-02-07,Rajahmundry,0.59,23.8,76.84,4186,0
2023-02-08,Rajahmundry,2.36,21.939999999999998,76.37,4186,0
2023-02-09,Rajahmundry,12.53,32.620000000000005,76.24,4186,0
2023-02-10,Rajahmundry,8.31,35.39,75.7,4186,0
2023-02-11,Rajahmundry,0.13,31.61,75.54,4186,0
2023-02-12,Rajahmundry,0.54,27.66,75.13,4186,0
2023-02-13,Rajahmundry,0.42,24.880000000000003,74.83,4186,0
2023-02-14,Rajahmundry,3.88,28.17,74.35,4186,0
2023-02-15,Rajahmundry,5.11,30.92,74.15,4186,0
2023-02-16,Rajahmundry,0.72,19.11,73.57,4186,0
2023-02-17,Rajahmundry,2.11,12.91,72.91,4186,0
2023-02-18,Rajahmundry,5.51,18.29,72.7,4186,0
2023-02-19,Rajahmundry,3.96,21.71,72.53,4186,0
2023-02-20,Rajahmundry,2.34,23.63,72.32,4186,0
2023-02-21,Rajahmundry,2.68,22.43,71.61,4186,0
2023-02-22,Rajahmundry,2.13,19.45,71.14,4186,0
2023-02-23,Rajahmundry,1.06,19.79,70.71,4186,0
2023-02-24,Rajahmundry,2.5,20.18,70.54,4186,0
2023-02-25,Rajahmundry,3.5,18.17,69.98,4186,0
2023-02-26,Rajahmundry,6.2,20.41,69.28,4186,0
2023-02-27,Rajahmundry,3.03,21.099999999999998,68.6,4186,0
2023-02-28,Rajahmundry,4.3,22.72,68.06,4186,0
2023-03-01,Rajahmundry,0.52,21.11,67.91,4186,0
2023-03-02,Rajahmundry,1.86,21.909999999999997,67.73,4186,0
2023-03-03,Rajahmundry,0.03,19.439999999999998,67.59,4186,0
2023-03-04,Rajahmundry,0.85,16.79,67.31,4186,0
2023-03-05,Rajahmundry,3.89,14.48,67.12,4186,0
2023-03-06,Rajahmundry,14.41,25.86,66.84,4186,0
2023-03-07,Rajahmundry,0.31,21.87,66.47,4186,0
2023-03-08,Rajahmundry,1.54,22.89,65.71,4186,0
2023-03-09,Rajahmundry,4.83,25.86,65.18,4186,0
2023-03-10,Rajahmundry,0.68,26.51,64.49,4186,0
2023-03-11,Rajahmundry,2.43,28.09,63.9,4186,0
2023-03-12,Rajahmundry,3.96,28.16,63.72,4186,0
2023-03-13,Rajahmundry,2.87,16.62,63.1,4186,0
2023-03-14,Rajahmundry,0.62,16.93,62.81,4186,0
2023-03-15,Rajahmundry,1.32,16.71,62.26,4186,0
2023-03-16,Rajahmundry,4.59,16.47,61.92,4186,0
2023-03-17,Rajahmundry,2.42,18.21,61.13,4186,0
2023-03-18,Rajahmundry,0.02,15.8,60.84,4186,0
2023-03-19,Rajahmundry,4.29,16.13,60.55,4186,0
2023-03-20,Rajahmundry,0.11,13.37,59.79,4186,0
2023-03-21,Rajahmundry,4.11,16.86,59.68,4186,0
2023-03-22,Rajahmundry,0.68,16.22,59.09,4186,0
2023-03-23,Rajahmundry,9.52,21.15,58.48,4186,0
2023-03-24,Rajahmundry,1.38,20.11,57.8,4186,0
2023-03-25,Rajahmundry,1.19,21.279999999999998,57.01,4186,0
2023-03-26,Rajahmundry,0.48,17.47,56.23,4186,0
2023-03-27,Rajahmundry,1.09,18.45,56.09,4186,0
2023-03-28,Rajahmundry,6.28,20.62,55.41,4186,0
2023-03-29,Rajahmundry,16.83,36.769999999999996,54.86,4186,0
2023-03-30,Rajahmundry,1.38,28.629999999999995,54.3,4186,0
2023-03-31,Rajahmundry,1.79,29.04,54.12,4186,0
2023-04-01,Rajahmundry,3.84,31.689999999999998,53.56,4186,0
2023-04-02,Rajahmundry,6.52,37.73,52.77,4186,0
2023-04-03,Rajahmundry,2.7,39.339999999999996,52.03,4186,0
2023-04-04,Rajahmundry,1.49,34.550000000000004,51.63,4186,0
2023-04-05,Rajahmundry,1.6,19.32,51.5,4186,0
2023-04-06,Rajahmundry,3.57,21.51,51.15,4186,0
2023-04-07,Rajahmundry,0.01,19.729999999999997,50.47,4186,0
2023-04-08,Rajahmundry,2.9,18.79,49.88,4186,0
2023-04-09,Rajahmundry,1.32,13.59,49.45,4186,0
2023-04-10,Rajahmundry,4.74,15.63,49.32,4186,0
2023-04-11,Rajahmundry,0.29,14.43,48.92,4186,0
2023-04-12,Rajahmundry,2.66,15.489999999999998,48.49,4186,0
2023-04-13,Rajahmundry,1.97,13.889999999999999,47.74,4186,0
2023-04-14,Rajahmundry,3.08,16.96,47.19,4186,0
2023-04-15,Rajahmundry,0.2,14.26,46.87,4186,0
2023-04-16,Rajahmundry,2.6,15.540000000000001,46.4,4186,0
2023-04-17,Rajahmundry,2.47,13.27,46.26,4186,0
2023-04-18,Rajahmundry,2.47,15.450000000000001,45.48,4186,0
2023-04-19,Rajahmundry,2.78,15.57,45.12,4186,0
2023-04-20,Rajahmundry,3.39,16.990000000000002,44.69,4186,0
2023-04-21,Rajahmundry,4.9,18.810000000000002,44.34,4186,0
2023-04-22,Rajahmundry,0.94,19.55,43.76,4186,0
2023-04-23,Rajahmundry,5.23,22.18,43.2,4186,0
2023-04-24,Rajahmundry,2.07,21.78,42.6,4186,0
2023-04-25,Rajahmundry,0.24,19.549999999999997,42.31,4186,0
2023-04-26,Rajahmundry,0.18,16.95,41.99,4186,0
2023-04-27,Rajahmundry,1.22,14.78,41.8,4186,0
2023-04-28,Rajahmundry,4.61,14.49,41.24,4186,0
2023-04-29,Rajahmundry,3.69,17.240000000000002,41.12,4186,0
2023-04-30,Rajahmundry,4.66,16.67,40.6,4186,0
2023-05-01,Rajahmundry,2.18,16.78,39.89,4186,0
2023-05-02,Rajahmundry,1.74,18.28,39.17,4186,0
2023-05-03,Rajahmundry,0.48,18.580000000000002,38.75,4186,0
2023-05-04,Rajahmundry,1.19,18.55,38.33,4186,0
2023-05-05,Rajahmundry,1.71,15.65,38.18,4186,0
2023-05-06,Rajahmundry,0.28,12.24,37.61,4186,0
