date,district,reservoir_level_pct,capacity_mcft
2023-12-03,Nellore,72.49,3520
2023-12-04,Nellore,72.06,3520
2023-12-05,Nellore,71.4,3520
2023-12-06,Nellore,71.02,3520
2023-12-07,Nellore,70.63,3520
2023-12-08,Nellore,70.26,3520
2023-12-09,Nellore,69.65,3520
2023-12-10,Nellore,69.17,3520
2023-12-11,Nellore,68.41,3520
2023-12-12,Nellore,68.13,3520
2023-12-13,Nellore,67.96,3520
2023-12-14,Nellore,67.59,3520
2023-12-15,Nellore,67.06,3520
2023-12-16,Nellore,66.35,3520
2023-12-17,Nellore,66.01,3520
2023-12-18,Nellore,65.45,3520
2023-12-19,Nellore,65.11,3520
2023-12-20,Nellore,64.58,3520
2023-12-21,Nellore,63.86,3520
2023-12-22,Nellore,63.6,3520
2023-12-23,Nellore,63.21,3520
2023-12-24,Nellore,62.42,3520
2023-12-25,Nellore,61.71,3520
2023-12-26,Nellore,61.21,3520
2023-12-27,Nellore,60.75,3520
2023-12-28,Nellore,60.45,3520
2023-12-29,Nellore,59.99,3520
2023-12-30,Nellore,59.3,3520
2023-12-31,Nellore,58.72,3520
2023-01-01,Visakhapatnam,78.96,1453
2023-01-02,Visakhapatnam,78.64,1453
2023-01-03,Visakhapatnam,77.89,1453
2023-01-04,Visakhapatnam,77.75,1453
2023-01-05,Visakhapatnam,77.31,1453
2023-01-06,Visakhapatnam,76.57,1453
2023-01-07,Visakhapatnam,76.04,1453
2023-01-08,Visakhapatnam,75.56,1453
2023-01-09,Visakhapatnam,75.29,1453
2023-01-10,Visakhapatnam,74.95,1453
2023-01-11,Visakhapatnam,74.25,1453
2023-01-12,Visakhapatnam,73.76,1453
2023-01-13,Visakhapatnam,73.3,1453
2023-01-14,Visakhapatnam,73.13,1453
2023-01-15,Visakhapatnam,73.02,1453
2023-01-16,Visakhapatnam,72.24,1453
2023-01-17,Visakhapatnam,71.88,1453
2023-01-18,Visakhapatnam,71.36,1453
2023-01-19,Visakhapatnam,71.2,1453
2023-01-20,Visakhapatnam,70.62,1453
2023-01-21,Visakhapatnam,69.87,1453
2023-01-22,Visakhapatnam,69.37,1453
2023-01-23,Visakhapatnam,69.18,1453
2023-01-24,Visakhapatnam,68.67,1453
2023-01-25,Visakhapatnam,68.03,1453
2023-01-26,Visakhapatnam,67.65,1453
2023-01-27,Visakhapatnam,66.93,1453
2023-01-28,Visakhapatnam,66.38,1453
2023-01-29,Visakhapatnam,65.65,1453
2023-01-30,Visakhapatnam,65.11,1453
2023-01-31,Visakhapatnam,64.92,1453
2023-02-01,Visakhapatnam,64.6,1453
2023-02-02,Visakhapatnam,64.36,1453
2023-02-03,Visakhapatnam,63.63,1453
2023-02-04,Visakhapatnam,62.99,1453
2023-02-05,Visakhapatnam,62.42,1453
2023-02-06,Visakhapatnam,62.11,1453
2023-02-07,Visakhapatnam,61.88,1453
2023-02-08,Visakhapatnam,61.25,1453
2023-02-09,Visakhapatnam,60.82,1453
2023-02-10,Visakhapatnam,60.56,1453
2023-02-11,Visakhapatnam,60.03,1453
2023-02-12,Visakhapatnam,59.9,1453
2023-02-13,Visakhapatnam,59.57,1453
2023-02-14,Visakhapatnam,59.15,1453
2023-02-15,Visakhapatnam,58.94,1453
2023-02-16,Visakhapatnam,58.15,1453
2023-02-17,Visakhapatnam,57.91,1453
2023-02-18,Visakhapatnam,57.72,1453
2023-02-19,Visakhapatnam,57.47,1453
2023-02-20,Visakhapatnam,56.83,1453
2023-02-21,Visakhapatnam,56.44,1453
2023-02-22,Visakhapatnam,55.94,1453
2023-02-23,Visakhapatnam,55.83,1453
2023-02-24,Visakhapatnam,55.7,1453
2023-02-25,Visakhapatnam,55.29,1453
2023-02-26,Visakhapatnam,54.62,1453
2023-02-27,Visakhapatnam,53.9,1453
2023-02-28,Visakhapatnam,53.74,1453
2023-03-01,Visakhapatnam,53.26,1453
2023-03-02,Visakhapatnam,52.52,1453
2023-03-03,Visakhapatnam,52.15,1453
2023-03-04,Visakhapatnam,51.47,1453
2023-03-05,Visakhapatnam,51.28,1453
2023-03-06,Visakhapatnam,50.52,1453
2023-03-07,Visakhapatnam,49.9,1453
2023-03-08,Visakhapatnam,49.14,1453
2023-03-09,Visakhapatnam,48.56,1453
2023-03-10,Visakhapatnam,48.21,1453
2023-03-11,Visakhapatnam,47.45,1453
2023-03-12,Visakhapatnam,47.16,1453
2023-03-13,Visakhapatnam,46.83,1453
2023-03-14,Visakhapatnam,46.24,1453
2023-03-15,Visakhapatnam,45.6,1453
2023-03-16,Visakhapatnam,44.85,1453
2023-03-17,Visakhapatnam,44.61,1453
2023-03-18,Visakhapatnam,43.95,1453
2023-03-19,Visakhapatnam,43.33,1453
2023-03-20,Visakhapatnam,43.19,1453
2023-03-21,Visakhapatnam,42.82,1453
2023-03-22,Visakhapatnam,42.52,1453
2023-03-23,Visakhapatnam,42.2,1453
2023-03-24,Visakhapatnam,41.42,1453
2023-03-25,Visakhapatnam,40.87,1453
2023-03-26,Visakhapatnam,40.26,1453
2023-03-27,Visakhapatnam,39.48,1453
2023-03-28,Visakhapatnam,39.12,1453
2023-03-29,Visakhapatnam,38.45,1453
2023-03-30,Visakhapatnam,38.05,1453
2023-03-31,Visakhapatnam,37.34,1453
2023-04-01,Visakhapatnam,37.12,1453
2023-04-02,Visakhapatnam,36.35,1453
2023-04-03,Visakhapatnam,36.1,1453
2023-04-04,Visakhapatnam,35.77,1453
2023-04-05,Visakhapatnam,35.14,1453
2023-04-06,Visakhapatnam,34.77,1453
2023-04-07,Visakhapatnam,34.24,1453
2023-04-08,Visakhapatnam,33.83,1453
2023-04-09,Visakhapatnam,33.21,1453
2023-04-10,Visakhapatnam,32.95,1453
2023-04-11,Visakhapatnam,32.81,1453
2023-04-12,Visakhapatnam,32.5,1453
2023-04-13,Visakhapatnam,32.07,1453
2023-04-14,Visakhapatnam,31.85,1453
2023-04-15,Visakhapatnam,31.5,1453
2023-04-16,Visakhapatnam,31.12,1453
2023-04-17,Visakhapatnam,30.98,1453
2023-04-18,Visakhapatnam,30.47,1453
2023-04-19,Visakhapatnam,29.75,1453
2023-04-20,Visakhapatnam,29.55,1453
2023-04-21,Visakhapatnam,29.03,1453
2023-04-22,Visakhapatnam,28.46,1453
2023-04-23,Visakhapatnam,28.07,1453
2023-04-24,Visakhapatnam,27.48,1453
2023-04-25,Visakhapatnam,27.09,1453
2023-04-26,Visakhapatnam,26.64,1453
2023-04-27,Visakhapatnam,26.53,1453
2023-04-28,Visakhapatnam,25.95,1453
2023-04-29,Visakhapatnam,25.39,1453
2023-04-30,Visakhapatnam,25.26,1453
2023-05-01,Visakhapatnam,24.9,1453
2023-05-02,Visakhapatnam,24.12,1453
2023-05-03,Visakhapatnam,23.72,1453
2023-05-04,Visakhapatnam,23.27,1453
2023-05-05,Visakhapatnam,22.53,1453
2023-05-06,Visakhapatnam,21.93,1453
2023-05-07,Visakhapatnam,21.42,1453
2023-05-08,Visakhapatnam,20.76,1453
2023-05-09,Visakhapatnam,20.06,1453
2023-05-10,Visakhapatnam,19.64,1453
2023-05-11,Visakhapatnam,19.21,1453
2023-05-12,Visakhapatnam,18.84,1453
2023-05-13,Visakhapatnam,18.06,1453
2023-05-14,Visakhapatnam,17.47,1453
2023-05-15,Visakhapatnam,17.31,1453
2023-05-16,Visakhapatnam,16.61,1453
2023-05-17,Visakhapatnam,16.17,1453
2023-05-18,Visakhapatnam,16.03,1453
2023-05-19,Visakhapatnam,15.54,1453
2023-05-20,Visakhapatnam,15.15,1453
2023-05-21,Visakhapatnam,14.43,1453
2023-05-22,Visakhapatnam,14.19,1453
2023-05-23,Visakhapatnam,13.51,1453
2023-05-24,Visakhapatnam,13.02,1453
2023-05-25,Visakhapatnam,12.88,1453
2023-05-26,Visakhapatnam,12.1,1453
2023-05-27,Visakhapatnam,11.64,1453
2023-05-28,Visakhapatnam,11.34,1453
2023-05-29,Visakhapatnam,10.91,1453
2023-05-30,Visakhapatnam,10.21,1453
2023-05-31,Visakhapatnam,10.0,1453
2023-06-01,Visakhapatnam,10.89,1453
2023-06-02,Visakhapatnam,11.64,1453
2023-06-03,Visakhapatnam,12.74,1453
2023-06-04,Visakhapatnam,14.8,1453
2023-06-05,Visakhapatnam,16.24,1453
2023-06-06,Visakhapatnam,17.2,1453
2023-06-07,Visakhapatnam,18.03,1453
2023-06-08,Visakhapatnam,19.2,1453
2023-06-09,Visakhapatnam,21.58,1453
2023-06-10,Visakhapatnam,22.76,1453
2023-06-11,Visakhapatnam,25.24,1453
2023-06-12,Visakhapatnam,26.71,1453
2023-06-13,Visakhapatnam,27.57,1453
2023-06-14,Visakhapatnam,29.85,1453
2023-06-15,Visakhapatnam,31.27,1453
2023-06-16,Visakhapatnam,33.19,1453
2023-06-17,Visakhapatnam,35.66,1453
2023-06-18,Visakhapatnam,36.26,1453
2023-06-19,Visakhapatnam,36.95,1453
2023-06-20,Visakhapatnam,38.89,1453
2023-06-21,Visakhapatnam,39.95,1453
2023-06-22,Visakhapatnam,40.82,1453
2023-06-23,Visakhapatnam,41.4,1453
2023-06-24,Visakhapatnam,41.95,1453
2023-06-25,Visakhapatnam,43.99,1453
2023-06-26,Visakhapatnam,44.76,1453
2023-06-27,Visakhapatnam,46.2,1453
2023-06-28,Visakhapatnam,47.91,1453
2023-06-29,Visakhapatnam,49.27,1453
2023-06-30,Visakhapatnam,49.82,1453
2023-07-01,Visakhapatnam,51.89,1453
2023-07-02,Visakhapatnam,52.41,1453
2023-07-03,Visakhapatnam,54.43,1453
2023-07-04,Visakhapatnam,56.72,1453
2023-07-05,Visakhapatnam,58.09,1453
2023-07-06,Visakhapatnam,59.66,1453
2023-07-07,Visakhapatnam,61.11,1453
2023-07-08,Visakhapatnam,62.39,1453
2023-07-09,Visakhapatnam,64.66,1453
2023-07-10,Visakhapatnam,66.95,1453
2023-07-11,Visakhapatnam,68.12,1453
2023-07-12,Visakhapatnam,69.85,1453
2023-07-13,Visakhapatnam,72.21,1453
2023-07-14,Visakhapatnam,74.63,1453
2023-07-15,Visakhapatnam,76.15,1453
2023-07-16,Visakhapatnam,77.55,1453
2023-07-17,Visakhapatnam,78.61,1453
2023-07-18,Visakhapatnam,81.03,1453
2023-07-19,Visakhapatnam,81.82,1453
2023-07-20,Visakhapatnam,83.48,1453
2023-07-21,Visakhapatnam,84.54,1453
2023-07-22,Visakhapatnam,85.6,1453
2023-07-23,Visakhapatnam,86.91,1453
2023-07-24,Visakhapatnam,89.41,1453
2023-07-25,Visakhapatnam,90.02,1453
2023-07-26,Visakhapatnam,91.67,1453
2023-07-27,Visakhapatnam,92.34,1453
2023-07-28,Visakhapatnam,93.15,1453
2023-07-29,Visakhapatnam,94.53,1453
2023-07-30,Visakhapatnam,96.05,1453
2023-07-31,Visakhapatnam,97.06,1453
2023-08-01,Visakhapatnam,98.2,1453
2023-08-02,Visakhapatnam,98.87,1453
2023-08-03,Visakhapatnam,99.98,1453
2023-08-04,Visakhapatnam,100.0,1453
2023-08-05,Visakhapatnam,100.0,1453
2023-08-06,Visakhapatnam,100.0,1453
2023-08-07,Visakhapatnam,100.0,1453
2023-08-08,Visakhapatnam,100.0,1453
2023-08-09,Visakhapatnam,100.0,1453
2023-08-10,Visakhapatnam,100.0,1453
2023-08-11,Visakhapatnam,100.0,1453
2023-08-12,Visakhapatnam,100.0,1453
2023-08-13,Visakhapatnam,100.0,1453
2023-08-14,Visakhapatnam,100.0,1453
2023-08-15,Visakhapatnam,100.0,1453
2023-08-16,Visakhapatnam,100.0,1453
2023-08-17,Visakhapatnam,100.0,1453
2023-08-18,Visakhapatnam,100.0,1453
2023-08-19,Visakhapatnam,100.0,1453
2023-08-20,Visakhapatnam,100.0,1453
2023-08-21,Visakhapatnam,100.0,1453
2023-08-22,Visakhapatnam,100.0,1453
2023-08-23,Visakhapatnam,100.0,1453
2023-08-24,Visakhapatnam,100.0,1453
2023-08-25,Visakhapatnam,100.0,1453
2023-08-26,Visakhapatnam,100.0,1453
2023-08-27,Visakhapatnam,100.0,1453
2023-08-28,Visakhapatnam,100.0,1453
2023-08-29,Visakhapatnam,100.0,1453
2023-08-30,Visakhapatnam,100.0,1453
2023-08-31,Visakhapatnam,100.0,1453
2023-09-01,Visakhapatnam,100.0,1453
2023-09-02,Visakhapatnam,100.0,1453
2023-09-03,Visakhapatnam,100.0,1453
2023-09-04,Visakhapatnam,100.0,1453
2023-09-05,Visakhapatnam,100.0,1453
2023-09-06,Visakhapatnam,100.0,1453
2023-09-07,Visakhapatnam,100.0,1453
2023-09-08,Visakhapatnam,100.0,1453
2023-09-09,Visakhapatnam,100.0,1453
2023-09-10,Visakhapatnam,100.0,1453
2023-09-11,Visakhapatnam,100.0,1453
2023-09-12,Visakhapatnam,100.0,1453
2023-09-13,Visakhapatnam,100.0,1453
2023-09-14,Visakhapatnam,100.0,1453
2023-09-15,Visakhapatnam,100.0,1453
2023-09-16,Visakhapatnam,100.0,1453
2023-09-17,Visakhapatnam,100.0,1453
2023-09-18,Visakhapatnam,100.0,1453
2023-09-19,Visakhapatnam,100.0,1453
2023-09-20,Visakhapatnam,100.0,1453
2023-09-21,Visakhapatnam,100.0,1453
2023-09-22,Visakhapatnam,100.0,1453
2023-09-23,Visakhapatnam,100.0,1453
2023-09-24,Visakhapatnam,100.0,1453
2023-09-25,Visakhapatnam,100.0,1453
2023-09-26,Visakhapatnam,100.0,1453
2023-09-27,Visakhapatnam,100.0,1453
2023-09-28,Visakhapatnam,100.0,1453
2023-09-29,Visakhapatnam,100.0,1453
2023-09-30,Visakhapatnam,100.0,1453
2023-10-01,Visakhapatnam,99.29,1453
2023-10-02,Visakhapatnam,98.78,1453
2023-10-03,Visakhapatnam,98.18,1453
2023-10-04,Visakhapatnam,97.82,1453
2023-10-05,Visakhapatnam,97.66,1453
2023-10-06,Visakhapatnam,97.24,1453
2023-10-07,Visakhapatnam,96.86,1453
2023-10-08,Visakhapatnam,96.15,1453
2023-10-09,Visakhapatnam,95.88,1453
2023-10-10,Visakhapatnam,95.11,1453
2023-10-11,Visakhapatnam,94.33,1453
2023-10-12,Visakhapatnam,94.06,1453
2023-10-13,Visakhapatnam,93.72,1453
2023-10-14,Visakhapatnam,92.99,1453
2023-10-15,Visakhapatnam,92.21,1453
2023-10-16,Visakhapatnam,91.8,1453
2023-10-17,Visakhapatnam,91.48,1453
2023-10-18,Visakhapatnam,91.01,1453
2023-10-19,Visakhapatnam,90.43,1453
2023-10-20,Visakhapatnam,90.14,1453
2023-10-21,Visakhapatnam,89.52,1453
2023-10-22,Visakhapatnam,89.39,1453
2023-10-23,Visakhapatnam,89.25,1453
2023-10-24,Visakhapatnam,88.88,1453
2023-10-25,Visakhapatnam,88.53,1453
2023-10-26,Visakhapatnam,88.21,1453
2023-10-27,Visakhapatnam,87.77,1453
2023-10-28,Visakhapatnam,87.44,1453
2023-10-29,Visakhapatnam,87.21,1453
2023-10-30,Visakhapatnam,86.89,1453
2023-10-31,Visakhapatnam,86.11,1453
2023-11-01,Visakhapatnam,85.72,1453
2023-11-02,Visakhapatnam,85.31,1453
2023-11-03,Visakhapatnam,84.81,1453
2023-11-04,Visakhapatnam,84.02,1453
2023-11-05,Visakhapatnam,83.75,1453
2023-11-06,Visakhapatnam,83.17,1453
2023-11-07,Visakhapatnam,82.57,1453
2023-11-08,Visakhapatnam,82.05,1453
2023-11-09,Visakhapatnam,81.89,1453
2023-11-10,Visakhapatnam,81.31,1453
2023-11-11,Visakhapatnam,81.17,1453
2023-11-12,Visakhapatnam,80.65,1453
2023-11-13,Visakhapatnam,80.03,1453
2023-11-14,Visakhapatnam,79.78,1453
2023-11-15,Visakhapatnam,79.1,1453
2023-11-16,Visakhapatnam,78.97,1453
2023-11-17,Visakhapatnam,78.28,1453
2023-11-18,Visakhapatnam,77.86,1453
2023-11-19,Visakhapatnam,77.61,1453
2023-11-20,Visakhapatnam,77.42,1453
2023-11-21,Visakhapatnam,76.65,1453
2023-11-22,Visakhapatnam,76.5,1453
2023-11-23,Visakhapatnam,76.26,1453
2023-11-24,Visakhapatnam,75.91,1453
2023-11-25,Visakhapatnam,75.38,1453
2023-11-26,Visakhapatnam,74.9,1453
2023-11-27,Visakhapatnam,74.71,1453
2023-11-28,Visakhapatnam,74.41,1453
2023-11-29,Visakhapatnam,74.14,1453
2023-11-30,Visakhapatnam,73.89,1453
2023-12-01,Visakhapatnam,73.5,1453
2023-12-02,Visakhapatnam,72.91,1453
2023-12-03,Visakhapatnam,72.66,1453
2023-12-04,Visakhapatnam,72.3,1453
2023-12-05,Visakhapatnam,71.93,1453
2023-12-06,Visakhapatnam,71.14,1453
2023-12-07,Visakhapatnam,70.38,1453
2023-12-08,Visakhapatnam,69.72,1453
2023-12-09,Visakhapatnam,69.45,1453
2023-12-10,Visakhapatnam,69.3,1453
2023-12-11,Visakhapatnam,68.98,1453
2023-12-12,Visakhapatnam,68.69,1453
2023-12-13,Visakhapatnam,68.24,1453
2023-12-14,Visakhapatnam,67.59,1453
2023-12-15,Visakhapatnam,66.89,1453
2023-12-16,Visakhapatnam,66.2,1453
2023-12-17,Visakhapatnam,65.85,1453
2023-12-18,Visakhapatnam,65.27,1453
2023-12-19,Visakhapatnam,64.95,1453
2023-12-20,Visakhapatnam,64.81,1453
2023-12-21,Visakhapatnam,64.21,1453
2023-12-22,Visakhapatnam,64.11,1453
2023-12-23,Visakhapatnam,63.72,1453
2023-12-24,Visakhapatnam,63.39,1453
2023-12-25,Visakhapatnam,62.81,1453
2023-12-26,Visakhapatnam,62.17,1453
2023-12-27,Visakhapatnam,61.86,1453
2023-12-28,Visakhapatnam,61.19,1453
2023-12-29,Visakhapatnam,60.88,1453
2023-12-30,Visakhapatnam,60.47,1453
2023-12-31,Visakhapatnam,59.86,1453
2023-01-01,Rajahmundry,93.92,4186
2023-01-02,Rajahmundry,93.36,4186
2023-01-03,Rajahmundry,92.83,4186
2023-01-04,Rajahmundry,92.09,4186
2023-01-05,Rajahmundry,91.88,4186
2023-01-06,Rajahmundry,91.25,4186
2023-01-07,Rajahmundry,90.76,4186
2023-01-08,Rajahmundry,90.46,4186
2023-01-09,Rajahmundry,90.03,4186
2023-01-10,Rajahmundry,89.7,4186
2023-01-11,Rajahmundry,89.19,4186
2023-01-12,Rajahmundry,88.47,4186
2023-01-13,Rajahmundry,87.97,4186
2023-01-14,Rajahmundry,87.43,4186
2023-01-15,Rajahmundry,86.97,4186
2023-01-16,Rajahmundry,86.83,4186
2023-01-17,Rajahmundry,86.57,4186
2023-01-18,Rajahmundry,86.12,4186
2023-01-19,Rajahmundry,85.81,4186
2023-01-20,Rajahmundry,85.58,4186
2023-01-21,Rajahmundry,85.13,4186
2023-01-22,Rajahmundry,84.8,4186
2023-01-23,Rajahmundry,84.52,4186
2023-01-24,Rajahmundry,84.1,4186
2023-01-25,Rajahmundry,83.9,4186
2023-01-26,Rajahmundry,83.15,4186
2023-01-27,Rajahmundry,82.45,4186
2023-01-28,Rajahmundry,81.85,4186
2023-01-29,Rajahmundry,81.68,4186
2023-01-30,Rajahmundry,81.03,4186
2023-01-31,Rajahmundry,80.37,4186
2023-02-01,Rajahmundry,79.73,4186
2023-02-02,Rajahmundry,79.55,4186
2023-02-03,Rajahmundry,79.0,4186
2023-02-04,Rajahmundry,78.31,4186
2023-02-05,Rajahmundry,77.81,4186
2023-02-06,Rajahmundry,77.26,4186
2023-02-07,Rajahmundry,76.84,4186
2023-02-08,Rajahmundry,76.37,4186
2023-02-09,Rajahmundry,76.24,4186
2023-02-10,Rajahmundry,75.7,4186
2023-02-11,Rajahmundry,75.54,4186
2023-02-12,Rajahmundry,75.13,4186
2023-02-13,Rajahmundry,74.83,4186
2023-02-14,Rajahmundry,74.35,4186
2023-02-15,Rajahmundry,74.15,4186
2023-02-16,Rajahmundry,73.57,4186
2023-02-17,Rajahmundry,72.91,4186
2023-02-18,Rajahmundry,72.7,4186
2023-02-19,Rajahmundry,72.53,4186
2023-02-20,Rajahmundry,72.32,4186
2023-02-21,Rajahmundry,71.61,4186
2023-02-22,Rajahmundry,71.14,4186
2023-02-23,Rajahmundry,70.71,4186
2023-02-24,Rajahmundry,70.54,4186
2023-02-25,Rajahmundry,69.98,4186
2023-02-26,Rajahmundry,69.28,4186
2023-02-27,Rajahmundry,68.6,4186
2023-02-28,Rajahmundry,68.06,4186
2023-03-01,Rajahmundry,67.91,4186
2023-03-02,Rajahmundry,67.73,4186
2023-03-03,Rajahmundry,67.59,4186
2023-03-04,Rajahmundry,67.31,4186
2023-03-05,Rajahmundry,67.12,4186
2023-03-06,Rajahmundry,66.84,4186
2023-03-07,Rajahmundry,66.47,4186
2023-03-08,Rajahmundry,65.71,4186
2023-03-09,Rajahmundry,65.18,4186
2023-03-10,Rajahmundry,64.49,4186
2023-03-11,Rajahmundry,63.9,4186
2023-03-12,Rajahmundry,63.72,4186
2023-03-13,Rajahmundry,63.1,4186
2023-03-14,Rajahmundry,62.81,4186
2023-03-15,Rajahmundry,62.26,4186
2023-03-16,Rajahmundry,61.92,4186
2023-03-17,Rajahmundry,61.13,4186
2023-03-18,Rajahmundry,60.84,4186
2023-03-19,Rajahmundry,60.55,4186
2023-03-20,Rajahmundry,59.79,4186
2023-03-21,Rajahmundry,59.68,4186
2023-03-22,Rajahmundry,59.09,4186
2023-03-23,Rajahmundry,58.48,4186
2023-03-24,Rajahmundry,57.8,4186
2023-03-25,Rajahmundry,57.01,4186
2023-03-26,Rajahmundry,56.23,4186
2023-03-27,Rajahmundry,56.09,4186
2023-03-28,Rajahmundry,55.41,4186
2023-03-29,Rajahmundry,54.86,4186
2023-03-30,Rajahmundry,54.3,4186
2023-03-31,Rajahmundry,54.12,4186
2023-04-01,Rajahmundry,53.56,4186
2023-04-02,Rajahmundry,52.77,4186
2023-04-03,Rajahmundry,52.03,4186
2023-04-04,Rajahmundry,51.63,4186
2023-04-05,Rajahmundry,51.5,4186
2023-04-06,Rajahmundry,51.15,4186
2023-04-07,Rajahmundry,50.47,4186
2023-04-08,Rajahmundry,49.88,4186
2023-04-09,Rajahmundry,49.45,4186
2023-04-10,Rajahmundry,49.32,4186
2023-04-11,Rajahmundry,48.92,4186
2023-04-12,Rajahmundry,48.49,4186
2023-04-13,Rajahmundry,47.74,4186
2023-04-14,Rajahmundry,47.19,4186
2023-04-15,Rajahmundry,46.87,4186
2023-04-16,Rajahmundry,46.4,4186
2023-04-17,Rajahmundry,46.26,4186
2023-04-18,Rajahmundry,45.48,4186
2023-04-19,Rajahmundry,45.12,4186
2023-04-20,Rajahmundry,44.69,4186
2023-04-21,Rajahmundry,44.34,4186
2023-04-22,Rajahmundry,43.76,4186
2023-04-23,Rajahmundry,43.2,4186
2023-04-24,Rajahmundry,42.6,4186
2023-04-25,Rajahmundry,42.31,4186
2023-04-26,Rajahmundry,41.99,4186
2023-04-27,Rajahmundry,41.8,4186
2023-04-28,Rajahmundry,41.24,4186
2023-04-29,Rajahmundry,41.12,4186
2023-04-30,Rajahmundry,40.6,4186
2023-05-01,Rajahmundry,39.89,4186
2023-05-02,Rajahmundry,39.17,4186
2023-05-03,Rajahmundry,38.75,4186
2023-05-04,Rajahmundry,38.33,4186
2023-05-05,Rajahmundry,38.18,4186
2023-05-06,Rajahmundry,37.61,4186
2023-05-07,Rajahmundry,36.93,4186
2023-05-08,Rajahmundry,36.66,4186
2023-05-09,Rajahmundry,36.27,4186
2023-05-10,Rajahmundry,35.58,4186
2023-05-11,Rajahmundry,34.86,4186
2023-05-12,Rajahmundry,34.59,4186
2023-05-13,Rajahmundry,34.11,4186
2023-05-14,Rajahmundry,33.87,4186
2023-05-15,Rajahmundry,33.7,4186
2023-05-16,Rajahmundry,32.96,4186
2023-05-17,Rajahmundry,32.29,4186
2023-05-18,Rajahmundry,31.66,4186
2023-05-19,Rajahmundry,31.52,4186
2023-05-20,Rajahmundry,30.83,4186
2023-05-21,Rajahmundry,30.43,4186
2023-05-22,Rajahmundry,30.09,4186
2023-05-23,Rajahmundry,29.6,4186
2023-05-24,Rajahmundry,29.44,4186
2023-05-25,Rajahmundry,28.81,4186
2023-05-26,Rajahmundry,28.3,4186
2023-05-27,Rajahmundry,28.07,4186
2023-05-28,Rajahmundry,27.84,4186
2023-05-29,Rajahmundry,27.61,4186
2023-05-30,Rajahmundry,27.47,4186
2023-05-31,Rajahmundry,26.96,4186
2023-06-01,Rajahmundry,29.14,4186
2023-06-02,Rajahmundry,29.68,4186
2023-06-03,Rajahmundry,30.27,4186
2023-06-04,Rajahmundry,31.92,4186
2023-06-05,Rajahmundry,34.06,4186
2023-06-06,Rajahmundry,35.21,4186
2023-06-07,Rajahmundry,36.41,4186
2023-06-08,Rajahmundry,38.1,4186
2023-06-09,Rajahmundry,39.15,4186
2023-06-10,Rajahmundry,39.71,4186
2023-06-11,Rajahmundry,41.68,4186
2023-06-12,Rajahmundry,43.43,4186
2023-06-13,Rajahmundry,45.09,4186
2023-06-14,Rajahmundry,47.07,4186
2023-06-15,Rajahmundry,48.92,4186
2023-06-16,Rajahmundry,49.83,4186
2023-06-17,Rajahmundry,51.04,4186
2023-06-18,Rajahmundry,51.79,4186
2023-06-19,Rajahmundry,52.55,4186
2023-06-20,Rajahmundry,54.4,4186
2023-06-21,Rajahmundry,56.62,4186
2023-06-22,Rajahmundry,59.05,4186
2023-06-23,Rajahmundry,60.8,4186
2023-06-24,Rajahmundry,61.67,4186
2023-06-25,Rajahmundry,62.38,4186
2023-06-26,Rajahmundry,64.51,4186
2023-06-27,Rajahmundry,66.17,4186
2023-06-28,Rajahmundry,67.9,4186
2023-06-29,Rajahmundry,69.97,4186
2023-06-30,Rajahmundry,71.87,4186
2023-07-01,Rajahmundry,74.04,4186
2023-07-02,Rajahmundry,74.65,4186
2023-07-03,Rajahmundry,76.65,4186
2023-07-04,Rajahmundry,78.85,4186
2023-07-05,Rajahmundry,79.92,4186
2023-07-06,Rajahmundry,81.7,4186
2023-07-07,Rajahmundry,82.83,4186
2023-07-08,Rajahmundry,85.25,4186
2023-07-09,Rajahmundry,85.81,4186
2023-07-10,Rajahmundry,87.47,4186
2023-07-11,Rajahmundry,88.31,4186
2023-07-12,Rajahmundry,90.23,4186
2023-07-13,Rajahmundry,91.08,4186
2023-07-14,Rajahmundry,92.05,4186
2023-07-15,Rajahmundry,93.54,4186
2023-07-16,Rajahmundry,95.87,4186
2023-07-17,Rajahmundry,96.8,4186
2023-07-18,Rajahmundry,97.58,4186
2023-07-19,Rajahmundry,99.6,4186
2023-07-20,Rajahmundry,100.0,4186
2023-07-21,Rajahmundry,100.0,4186
2023-07-22,Rajahmundry,100.0,4186
2023-07-23,Rajahmundry,100.0,4186
2023-07-24,Rajahmundry,100.0,4186
2023-07-25,Rajahmundry,100.0,4186
2023-07-26,Rajahmundry,100.0,4186
2023-07-27,Rajahmundry,100.0,4186
2023-07-28,Rajahmundry,100.0,4186
2023-07-29,Rajahmundry,100.0,4186
2023-07-30,Rajahmundry,100.0,4186
2023-07-31,Rajahmundry,100.0,4186
2023-08-01,Rajahmundry,100.0,4186
2023-08-02,Rajahmundry,100.0,4186
2023-08-03,Rajahmundry,100.0,4186
2023-08-04,Rajahmundry,100.0,4186
2023-08-05,Rajahmundry,100.0,4186
2023-08-06,Rajahmundry,100.0,4186
2023-08-07,Rajahmundry,100.0,4186
2023-08-08,Rajahmundry,100.0,4186
2023-08-09,Rajahmundry,100.0,4186
2023-08-10,Rajahmundry,100.0,4186
2023-08-11,Rajahmundry,100.0,4186
2023-08-12,Rajahmundry,100.0,4186
2023-08-13,Rajahmundry,100.0,4186
2023-08-14,Rajahmundry,100.0,4186
2023-08-15,Rajahmundry,100.0,4186
2023-08-16,Rajahmundry,100.0,4186
